"BroodID"	"BreedingSeason"	"FemaleID"	"Plot"	"LocationID"	"LayDate_observed"	"BroodSize_observed"	"Mass"	"breeding_age"	"spring_temperature"	"spring_precipitation"	"population_density"	"n_recruits"	"Half_fall_date"	"mast.score"	"synchrony"
"20161W5"	2016	"Z630001"	"W"	"W5"	24	7	NA	1	8.14428571428572	134.6	245	0	57	NA	33
"20161W53"	2016	"D472431"	"W"	"W53"	20	6	NA	1	8.14428571428572	134.6	245	0	57	NA	37
"20161W6"	2016	"VZ29234"	"W"	"W6"	32	4	19	0	8.14428571428572	134.6	245	0	57	NA	25
"20161W60"	2016	"Z031585"	"W"	"W60"	32	3	18.4	1	8.14428571428572	134.6	245	2	57	NA	25
"20161W64A"	2016	"Z030584"	"W"	"W64A"	35	6	NA	1	8.14428571428572	134.6	245	0	57	NA	22
"20161W69"	2016	"Z627885"	"W"	"W69"	30	5	NA	0	8.14428571428572	134.6	245	0	57	NA	27
"20161W74"	2016	"Z031437"	"W"	"W74"	24	6	NA	1	8.14428571428572	134.6	245	3	57	NA	33
"20161W76"	2016	"Z032157"	"W"	"W76"	16	8	NA	1	8.14428571428572	134.6	245	1	57	NA	41
"20161W78"	2016	"TR43544"	"W"	"W78"	20	5	19.1	1	8.14428571428572	134.6	245	1	57	NA	37
"20161W79"	2016	"TP25966"	"W"	"W79"	43	4	NA	0	8.14428571428572	134.6	245	0	57	NA	14
"20161W87"	2016	"TP27614"	"W"	"W87"	25	6	NA	1	8.14428571428572	134.6	245	0	57	NA	32
"20171B107"	2017	"TV44890"	"B"	"B107"	21	8	NA	0	10.0328571428571	69	259	1	50	NA	29
"20171B12"	2017	"TX42148"	"B"	"B12"	9	6	NA	1	10.0328571428571	69	259	0	50	NA	41
"20171B185"	2017	"TJ24672"	"B"	"B185"	23	8	NA	1	10.0328571428571	69	259	0	50	NA	27
"20171B194A"	2017	"TV44861"	"B"	"B194A"	12	9	NA	0	10.0328571428571	69	259	0	50	NA	38
"20171B196"	2017	"D472947"	"B"	"B196"	16	7	NA	1	10.0328571428571	69	259	1	50	NA	34
"20171B20"	2017	"VC47398"	"B"	"B20"	13	9	17.8	0	10.0328571428571	69	259	0	50	NA	37
"20171B201"	2017	"VB55900"	"B"	"B201"	12	9	19.2	0	10.0328571428571	69	259	0	50	NA	38
"20171B207"	2017	"TX42009"	"B"	"B207"	16	5	NA	0	10.0328571428571	69	259	0	50	NA	34
"20171B212"	2017	"TS45152"	"B"	"B212"	7	6	NA	1	10.0328571428571	69	259	0	50	NA	43
"20171B215"	2017	"TR44436"	"B"	"B215"	16	7	NA	1	10.0328571428571	69	259	0	50	NA	34
"20171B221"	2017	"TR44770"	"B"	"B221"	22	7	NA	1	10.0328571428571	69	259	0	50	NA	28
"20171B227"	2017	"TS43230"	"B"	"B227"	16	6	NA	1	10.0328571428571	69	259	0	50	NA	34
"20171B23"	2017	"TP27080"	"B"	"B23"	13	9	NA	1	10.0328571428571	69	259	0	50	NA	37
"20171B26"	2017	"TV44769"	"B"	"B26"	21	6	NA	0	10.0328571428571	69	259	0	50	NA	29
"20171B4"	2017	"TP28371"	"B"	"B4"	14	8	NA	1	10.0328571428571	69	259	1	50	NA	36
"20171B94"	2017	"Z626136"	"B"	"B94"	16	8	NA	1	10.0328571428571	69	259	0	50	NA	34
"20171B99"	2017	"VH21942"	"B"	"B99"	24	5	17.9	0	10.0328571428571	69	259	0	50	NA	26
"20171C102"	2017	"D472312"	"C"	"C102"	8	11	NA	1	10.0328571428571	69	259	0	50	NA	42
"20171C106"	2017	"VZ29717"	"C"	"C106"	9	6	18.3	0	10.0328571428571	69	259	0	50	NA	41
"20171C109"	2017	"D472314"	"C"	"C109"	7	8	NA	1	10.0328571428571	69	259	0	50	NA	43
"20171C132"	2017	"VZ29716"	"C"	"C132"	11	7	17.5	0	10.0328571428571	69	259	1	50	NA	39
"20171C133"	2017	"TL37276"	"C"	"C133"	16	6	NA	0	10.0328571428571	69	259	2	50	NA	34
"20171C139"	2017	"VZ29152"	"C"	"C139"	10	8	NA	0	10.0328571428571	69	259	1	50	NA	40
"20171C155"	2017	"VZ29733"	"C"	"C155"	11	7	17.4	0	10.0328571428571	69	259	0	50	NA	39
"20171C19"	2017	"TS45283"	"C"	"C19"	7	8	NA	1	10.0328571428571	69	259	1	50	NA	43
"20171C36"	2017	"VZ29153"	"C"	"C36"	8	9	NA	0	10.0328571428571	69	259	0	50	NA	42
"20171C46"	2017	"VZ29734"	"C"	"C46"	12	6	17.2	0	10.0328571428571	69	259	0	50	NA	38
"20171C51"	2017	"TV44800"	"C"	"C51"	13	8	NA	0	10.0328571428571	69	259	1	50	NA	37
"20171C54"	2017	"VZ29101"	"C"	"C54"	11	9	NA	0	10.0328571428571	69	259	1	50	NA	39
"20171C8"	2017	"D472301"	"C"	"C8"	1	7	17.5	1	10.0328571428571	69	259	2	50	NA	49
"20171CP11"	2017	"TP28332"	"CP"	"CP11"	13	6	NA	0	10.0328571428571	69	259	0	50	NA	37
"20171CP119"	2017	"S882053"	"CP"	"CP119"	21	6	16.3	0	10.0328571428571	69	259	0	50	NA	29
"20171CP12"	2017	"TX42863"	"CP"	"CP12"	14	7	NA	1	10.0328571428571	69	259	0	50	NA	36
"20171CP14A"	2017	"TV44786"	"CP"	"CP14A"	22	6	NA	0	10.0328571428571	69	259	0	50	NA	28
"20171CP19"	2017	"TP28400"	"CP"	"CP19"	10	6	NA	0	10.0328571428571	69	259	1	50	NA	40
"20171CP3"	2017	"Z032453"	"CP"	"CP3"	12	7	17.3	1	10.0328571428571	69	259	1	50	NA	38
"20171CP31"	2017	"TX42806"	"CP"	"CP31"	24	8	NA	1	10.0328571428571	69	259	0	50	NA	26
"20171CP33"	2017	"VZ29260"	"CP"	"CP33"	9	5	NA	1	10.0328571428571	69	259	0	50	NA	41
"20171CP35"	2017	"TX42206"	"CP"	"CP35"	26	7	NA	1	10.0328571428571	69	259	0	50	NA	24
"20171CP36"	2017	"TR44789"	"CP"	"CP36"	10	6	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171CP43"	2017	"Z630451"	"CP"	"CP43"	11	7	NA	1	10.0328571428571	69	259	0	50	NA	39
"20171CP6"	2017	"TP27018"	"CP"	"CP6"	14	7	NA	1	10.0328571428571	69	259	0	50	NA	36
"20171CP7"	2017	"Z030689"	"CP"	"CP7"	21	8	NA	1	10.0328571428571	69	259	0	50	NA	29
"20171CP8"	2017	"TV44847"	"CP"	"CP8"	13	4	NA	0	10.0328571428571	69	259	0	50	NA	37
"20171EX10A"	2017	"VZ29313"	"EX"	"EX10A"	7	8	17.3	0	10.0328571428571	69	259	2	50	NA	43
"20171EX11"	2017	"Y839880"	"EX"	"EX11"	21	6	17.2	1	10.0328571428571	69	259	0	50	NA	29
"20171EX16"	2017	"TX42460"	"EX"	"EX16"	25	7	NA	0	10.0328571428571	69	259	0	50	NA	25
"20171EX20"	2017	"TP27259"	"EX"	"EX20"	3	7	NA	1	10.0328571428571	69	259	0	50	NA	47
"20171EX22"	2017	"Z628084"	"EX"	"EX22"	21	6	18.2	0	10.0328571428571	69	259	0	50	NA	29
"20171EX26"	2017	"TP27299"	"EX"	"EX26"	8	5	NA	1	10.0328571428571	69	259	1	50	NA	42
"20171EX27"	2017	"VZ29229"	"EX"	"EX27"	15	8	NA	0	10.0328571428571	69	259	0	50	NA	35
"20171EX29"	2017	"Y839893"	"EX"	"EX29"	13	9	NA	1	10.0328571428571	69	259	0	50	NA	37
"20171EX32"	2017	"TX42843"	"EX"	"EX32"	9	6	NA	1	10.0328571428571	69	259	1	50	NA	41
"20171EX35A"	2017	"TL37298"	"EX"	"EX35A"	23	7	NA	0	10.0328571428571	69	259	0	50	NA	27
"20171EX39B"	2017	"TP27951"	"EX"	"EX39B"	11	9	NA	1	10.0328571428571	69	259	0	50	NA	39
"20171EX39C"	2017	"TP27389"	"EX"	"EX39C"	15	7	NA	1	10.0328571428571	69	259	0	50	NA	35
"20171EX41"	2017	"VZ29602"	"EX"	"EX41"	22	5	15.7	0	10.0328571428571	69	259	0	50	NA	28
"20171EX41E"	2017	"TR44615"	"EX"	"EX41E"	8	6	NA	1	10.0328571428571	69	259	1	50	NA	42
"20171EX43C"	2017	"TP42261"	"EX"	"EX43C"	16	7	NA	1	10.0328571428571	69	259	0	50	NA	34
"20171EX43D"	2017	"TR43052"	"EX"	"EX43D"	13	6	NA	1	10.0328571428571	69	259	0	50	NA	37
"20171EX46"	2017	"TX42064"	"EX"	"EX46"	19	6	NA	0	10.0328571428571	69	259	0	50	NA	31
"20171EX49B"	2017	"TP27032"	"EX"	"EX49B"	13	7	18.5	1	10.0328571428571	69	259	0	50	NA	37
"20171EX49C"	2017	"TS45156"	"EX"	"EX49C"	12	7	18.2	1	10.0328571428571	69	259	1	50	NA	38
"20171EX5"	2017	"VZ29326"	"EX"	"EX5"	14	8	16.7	0	10.0328571428571	69	259	0	50	NA	36
"20171EX50"	2017	"TL37283"	"EX"	"EX50"	13	8	NA	1	10.0328571428571	69	259	1	50	NA	37
"20171EX51B"	2017	"TX42828"	"EX"	"EX51B"	8	9	NA	1	10.0328571428571	69	259	0	50	NA	42
"20171EX51C"	2017	"TP27057"	"EX"	"EX51C"	23	4	NA	1	10.0328571428571	69	259	0	50	NA	27
"20171EX6"	2017	"TS47476"	"EX"	"EX6"	14	8	NA	1	10.0328571428571	69	259	0	50	NA	36
"20171EX60"	2017	"TS47643"	"EX"	"EX60"	7	9	17.1	0	10.0328571428571	69	259	0	50	NA	43
"20171EX65"	2017	"TP27699"	"EX"	"EX65"	6	9	NA	1	10.0328571428571	69	259	0	50	NA	44
"20171EX67"	2017	"Z032412"	"EX"	"EX67"	19	8	NA	1	10.0328571428571	69	259	0	50	NA	31
"20171EX68"	2017	"TV44719"	"EX"	"EX68"	10	7	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171EX7"	2017	"TX42467"	"EX"	"EX7"	8	5	19	0	10.0328571428571	69	259	2	50	NA	42
"20171EX70"	2017	"TS47630"	"EX"	"EX70"	10	7	18.5	0	10.0328571428571	69	259	0	50	NA	40
"20171EX74"	2017	"Z032571"	"EX"	"EX74"	9	6	18.4	1	10.0328571428571	69	259	0	50	NA	41
"20171EX75"	2017	"TV44787"	"EX"	"EX75"	14	7	NA	0	10.0328571428571	69	259	1	50	NA	36
"20171EX77"	2017	"TX42249"	"EX"	"EX77"	17	7	NA	0	10.0328571428571	69	259	0	50	NA	33
"20171EX80"	2017	"TS45163"	"EX"	"EX80"	15	8	NA	1	10.0328571428571	69	259	0	50	NA	35
"20171EX81A"	2017	"TP42771"	"EX"	"EX81A"	20	4	NA	1	10.0328571428571	69	259	0	50	NA	30
"20171EX88"	2017	"TX42272"	"EX"	"EX88"	22	6	NA	0	10.0328571428571	69	259	2	50	NA	28
"20171EX9"	2017	"TP42888"	"EX"	"EX9"	20	6	17.7	1	10.0328571428571	69	259	0	50	NA	30
"20171EX91"	2017	"TV44481"	"EX"	"EX91"	17	3	18.2	0	10.0328571428571	69	259	0	50	NA	33
"20171MP11"	2017	"TV44766"	"MP"	"MP11"	17	9	NA	0	10.0328571428571	69	259	0	50	NA	33
"20171MP17"	2017	"VA66579"	"MP"	"MP17"	10	7	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171MP2"	2017	"TV44174"	"MP"	"MP2"	11	7	NA	1	10.0328571428571	69	259	0	50	NA	39
"20171MP30"	2017	"TL36083"	"MP"	"MP30"	9	9	NA	1	10.0328571428571	69	259	0	50	NA	41
"20171MP35"	2017	"TP28377"	"MP"	"MP35"	16	5	NA	0	10.0328571428571	69	259	0	50	NA	34
"20171MP41"	2017	"TP25910"	"MP"	"MP41"	9	9	NA	1	10.0328571428571	69	259	0	50	NA	41
"20171MP50"	2017	"NN80041"	"MP"	"MP50"	10	8	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171MP52"	2017	"TP27366"	"MP"	"MP52"	7	5	NA	1	10.0328571428571	69	259	0	50	NA	43
"20171MP56"	2017	"TP28376"	"MP"	"MP56"	17	6	NA	1	10.0328571428571	69	259	0	50	NA	33
"20171MP62"	2017	"VB55848"	"MP"	"MP62"	9	6	17	0	10.0328571428571	69	259	1	50	NA	41
"20171MP66"	2017	"VB55849"	"MP"	"MP66"	5	8	18.4	0	10.0328571428571	69	259	1	50	NA	45
"20171MP68"	2017	"D473301"	"MP"	"MP68"	4	7	17.6	1	10.0328571428571	69	259	1	50	NA	46
"20171MP77"	2017	"TP27356"	"MP"	"MP77"	6	6	NA	1	10.0328571428571	69	259	0	50	NA	44
"20171MP80"	2017	"TV44885"	"MP"	"MP80"	10	12	NA	0	10.0328571428571	69	259	0	50	NA	40
"20171MP86"	2017	"NN34800"	"MP"	"MP86"	4	9	NA	1	10.0328571428571	69	259	0	50	NA	46
"20171MP90"	2017	"VB55898"	"MP"	"MP90"	13	8	16.8	0	10.0328571428571	69	259	0	50	NA	37
"20171MP92"	2017	"Z031418"	"MP"	"MP92"	10	8	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171MP94"	2017	"Y163178"	"MP"	"MP94"	13	7	NA	1	10.0328571428571	69	259	0	50	NA	37
"20171MP97"	2017	"TS47648"	"MP"	"MP97"	16	7	17.7	0	10.0328571428571	69	259	0	50	NA	34
"20171O102"	2017	"TP27003"	"O"	"O102"	12	6	NA	1	10.0328571428571	69	259	2	50	NA	38
"20171O109"	2017	"TV44792"	"O"	"O109"	18	9	NA	0	10.0328571428571	69	259	0	50	NA	32
"20171O113"	2017	"TP27488"	"O"	"O113"	22	6	NA	1	10.0328571428571	69	259	2	50	NA	28
"20171O15"	2017	"VZ29280"	"O"	"O15"	21	2	NA	0	10.0328571428571	69	259	1	50	NA	29
"20171O19"	2017	"TP27047"	"O"	"O19"	16	7	NA	1	10.0328571428571	69	259	1	50	NA	34
"20171O24"	2017	"TP42688"	"O"	"O24"	12	5	NA	1	10.0328571428571	69	259	1	50	NA	38
"20171O25"	2017	"VB55879"	"O"	"O25"	10	7	16.5	0	10.0328571428571	69	259	0	50	NA	40
"20171O28"	2017	"TR44777"	"O"	"O28"	6	7	NA	0	10.0328571428571	69	259	0	50	NA	44
"20171O30"	2017	"TV44397"	"O"	"O30"	16	8	17.8	0	10.0328571428571	69	259	1	50	NA	34
"20171O38A"	2017	"TX42053"	"O"	"O38A"	11	8	NA	1	10.0328571428571	69	259	2	50	NA	39
"20171O39"	2017	"TX42538"	"O"	"O39"	24	8	NA	1	10.0328571428571	69	259	0	50	NA	26
"20171O46"	2017	"TP27363"	"O"	"O46"	15	8	NA	1	10.0328571428571	69	259	0	50	NA	35
"20171O47"	2017	"TS47411"	"O"	"O47"	19	8	NA	1	10.0328571428571	69	259	0	50	NA	31
"20171O53"	2017	"TP28326"	"O"	"O53"	11	6	NA	1	10.0328571428571	69	259	0	50	NA	39
"20171O56"	2017	"TP27967"	"O"	"O56"	13	4	NA	1	10.0328571428571	69	259	0	50	NA	37
"20171O60"	2017	"TS47633"	"O"	"O60"	10	9	17.4	0	10.0328571428571	69	259	0	50	NA	40
"20171O62"	2017	"TV44795"	"O"	"O62"	13	9	NA	0	10.0328571428571	69	259	0	50	NA	37
"20171O63"	2017	"TS47631"	"O"	"O63"	7	8	19.5	0	10.0328571428571	69	259	0	50	NA	43
"20171O64"	2017	"TV44453"	"O"	"O64"	21	6	16	0	10.0328571428571	69	259	0	50	NA	29
"20171O65"	2017	"Z101996"	"O"	"O65"	6	9	NA	0	10.0328571428571	69	259	1	50	NA	44
"20171O66"	2017	"L809411"	"O"	"O66"	21	6	NA	1	10.0328571428571	69	259	0	50	NA	29
"20171O7"	2017	"D473483"	"O"	"O7"	7	8	NA	1	10.0328571428571	69	259	0	50	NA	43
"20171O71"	2017	"TP27415"	"O"	"O71"	12	7	NA	1	10.0328571428571	69	259	0	50	NA	38
"20171O75C"	2017	"D473403"	"O"	"O75C"	6	6	NA	1	10.0328571428571	69	259	0	50	NA	44
"20171O78A"	2017	"TV44454"	"O"	"O78A"	16	7	18.1	0	10.0328571428571	69	259	1	50	NA	34
"20171O79"	2017	"TV44832"	"O"	"O79"	23	8	NA	0	10.0328571428571	69	259	0	50	NA	27
"20171O82"	2017	"TP42715"	"O"	"O82"	9	6	NA	1	10.0328571428571	69	259	0	50	NA	41
"20171O94"	2017	"Z627523"	"O"	"O94"	21	6	NA	1	10.0328571428571	69	259	0	50	NA	29
"20171P16"	2017	"TS45987"	"P"	"P16"	14	6	NA	0	10.0328571428571	69	259	0	50	NA	36
"20171P19"	2017	"TS47477"	"P"	"P19"	22	6	NA	1	10.0328571428571	69	259	0	50	NA	28
"20171P23"	2017	"Z101676"	"P"	"P23"	14	7	NA	1	10.0328571428571	69	259	0	50	NA	36
"20171SW1"	2017	"TR44247"	"SW"	"SW1"	13	8	NA	1	10.0328571428571	69	259	1	50	NA	37
"20171SW102"	2017	"VZ29022"	"SW"	"SW102"	11	9	NA	1	10.0328571428571	69	259	0	50	NA	39
"20171SW104"	2017	"TV44850"	"SW"	"SW104"	19	6	NA	0	10.0328571428571	69	259	0	50	NA	31
"20171SW105"	2017	"VZ29793"	"SW"	"SW105"	12	9	18	0	10.0328571428571	69	259	0	50	NA	38
"20171SW108"	2017	"VZ29794"	"SW"	"SW108"	14	6	18.6	0	10.0328571428571	69	259	0	50	NA	36
"20171SW116"	2017	"TS47672"	"SW"	"SW116"	13	7	16	0	10.0328571428571	69	259	2	50	NA	37
"20171SW12"	2017	"TS47670"	"SW"	"SW12"	10	5	16.5	0	10.0328571428571	69	259	0	50	NA	40
"20171SW134"	2017	"TS47649"	"SW"	"SW134"	12	7	16.7	0	10.0328571428571	69	259	0	50	NA	38
"20171SW17"	2017	"Z627682"	"SW"	"SW17"	30	8	NA	1	10.0328571428571	69	259	0	50	NA	20
"20171SW28"	2017	"TP28311"	"SW"	"SW28"	10	7	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171SW32"	2017	"TV44714"	"SW"	"SW32"	10	6	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171SW35"	2017	"TV44646"	"SW"	"SW35"	19	6	16.5	0	10.0328571428571	69	259	0	50	NA	31
"20171SW37"	2017	"D472308"	"SW"	"SW37"	14	8	16.9	1	10.0328571428571	69	259	0	50	NA	36
"20171SW4"	2017	"TS46694"	"SW"	"SW4"	20	6	16.1	0	10.0328571428571	69	259	0	50	NA	30
"20171SW40"	2017	"VZ29137"	"SW"	"SW40"	19	6	NA	0	10.0328571428571	69	259	0	50	NA	31
"20171SW44"	2017	"TS45974"	"SW"	"SW44"	8	7	NA	1	10.0328571428571	69	259	1	50	NA	42
"20171SW49"	2017	"TS47266"	"SW"	"SW49"	12	6	NA	1	10.0328571428571	69	259	0	50	NA	38
"20171SW5"	2017	"TS47641"	"SW"	"SW5"	10	9	17.3	0	10.0328571428571	69	259	0	50	NA	40
"20171SW56"	2017	"TP27016"	"SW"	"SW56"	15	6	NA	1	10.0328571428571	69	259	0	50	NA	35
"20171SW70"	2017	"TP25983"	"SW"	"SW70"	14	4	NA	0	10.0328571428571	69	259	0	50	NA	36
"20171SW73"	2017	"NN30895"	"SW"	"SW73"	23	5	NA	0	10.0328571428571	69	259	0	50	NA	27
"20171SW84A"	2017	"TS45699"	"SW"	"SW84A"	21	7	NA	1	10.0328571428571	69	259	1	50	NA	29
"20171W102"	2017	"Z030749"	"W"	"W102"	8	8	NA	1	10.0328571428571	69	259	0	50	NA	42
"20171W103A"	2017	"TX42498"	"W"	"W103A"	14	8	NA	1	10.0328571428571	69	259	0	50	NA	36
"20171W12"	2017	"D471994"	"W"	"W12"	12	6	NA	1	10.0328571428571	69	259	1	50	NA	38
"20171W18"	2017	"D473261"	"W"	"W18"	10	8	NA	1	10.0328571428571	69	259	0	50	NA	40
"20171W19"	2017	"D473242"	"W"	"W19"	7	9	NA	1	10.0328571428571	69	259	0	50	NA	43
"20171W22"	2017	"TP27013"	"W"	"W22"	17	6	NA	1	10.0328571428571	69	259	0	50	NA	33
"20171W25"	2017	"VZ29258"	"W"	"W25"	11	6	NA	1	10.0328571428571	69	259	0	50	NA	39
"20171W27"	2017	"VZ29259"	"W"	"W27"	8	8	NA	1	10.0328571428571	69	259	0	50	NA	42
"20171W28"	2017	"VZ29231"	"W"	"W28"	17	6	NA	0	10.0328571428571	69	259	0	50	NA	33
"20171W32"	2017	"S882273"	"W"	"W32"	15	3	18.4	0	10.0328571428571	69	259	0	50	NA	35
"20171W34"	2017	"TV44021"	"W"	"W34"	17	7	18.2	1	10.0328571428571	69	259	0	50	NA	33
"20171W35"	2017	"S882064"	"W"	"W35"	19	8	15.8	0	10.0328571428571	69	259	0	50	NA	31
"20171W37"	2017	"TP42898"	"W"	"W37"	9	8	NA	1	10.0328571428571	69	259	1	50	NA	41
"20171W41"	2017	"Z628051"	"W"	"W41"	13	9	17.7	0	10.0328571428571	69	259	1	50	NA	37
"20171W42"	2017	"TX42065"	"W"	"W42"	10	7	NA	0	10.0328571428571	69	259	0	50	NA	40
"20171W43"	2017	"TR44486"	"W"	"W43"	9	5	NA	1	10.0328571428571	69	259	1	50	NA	41
"20171W44"	2017	"VZ30329"	"W"	"W44"	11	9	15.7	0	10.0328571428571	69	259	0	50	NA	39
"20171W55"	2017	"TP42886"	"W"	"W55"	13	7	NA	1	10.0328571428571	69	259	0	50	NA	37
"20171W60"	2017	"Z031585"	"W"	"W60"	11	7	NA	1	10.0328571428571	69	259	0	50	NA	39
"20171W64"	2017	"TR44799"	"W"	"W64"	12	8	NA	0	10.0328571428571	69	259	0	50	NA	38
"20171W65"	2017	"Z030584"	"W"	"W65"	12	8	NA	1	10.0328571428571	69	259	0	50	NA	38
"20171W66"	2017	"D472431"	"W"	"W66"	9	10	NA	1	10.0328571428571	69	259	0	50	NA	41
"20171W69"	2017	"Z627885"	"W"	"W69"	12	7	17.6	1	10.0328571428571	69	259	1	50	NA	38
"20171W76"	2017	"Z032157"	"W"	"W76"	5	9	NA	1	10.0328571428571	69	259	0	50	NA	45
"20171W8"	2017	"TV44785"	"W"	"W8"	18	8	NA	0	10.0328571428571	69	259	1	50	NA	32
"20171W80"	2017	"TP25966"	"W"	"W80"	18	8	NA	1	10.0328571428571	69	259	2	50	NA	32
"20171W84"	2017	"TX42457"	"W"	"W84"	19	7	NA	0	10.0328571428571	69	259	0	50	NA	31
"20171W87"	2017	"TP27490"	"W"	"W87"	14	7	NA	1	10.0328571428571	69	259	2	50	NA	36
"20171W91"	2017	"VZ29311"	"W"	"W91"	13	6	17.7	0	10.0328571428571	69	259	1	50	NA	37
"20171W95"	2017	"D471277"	"W"	"W95"	9	6	NA	1	10.0328571428571	69	259	0	50	NA	41
"20171W98"	2017	"TP27394"	"W"	"W98"	11	8	NA	1	10.0328571428571	69	259	0	50	NA	39
"20172EX56"	2017	"Y161003"	"EX"	"EX56"	27	5	NA	1	10.0328571428571	69	259	0	50	NA	23
"20181B145"	2018	"TV44782"	"B"	"B145"	26	7	NA	1	9.01857142857143	139	233	0	56	NA	30
"20181B224"	2018	"D472947"	"B"	"B224"	26	8	16.8	1	9.01857142857143	139	233	0	56	NA	30
"20181B227"	2018	"VZ32609"	"B"	"B227"	26	8	18.5	0	9.01857142857143	139	233	0	56	NA	30
"20181B27"	2018	"TV44769"	"B"	"B27"	26	6	NA	1	9.01857142857143	139	233	0	56	NA	30
"20181B39"	2018	"TP27407"	"B"	"B39"	22	7	NA	1	9.01857142857143	139	233	0	56	NA	34
"20181C1"	2018	"D472312"	"C"	"C1"	20	10	NA	1	9.01857142857143	139	233	0	56	NA	36
"20181C107"	2018	"VZ29712"	"C"	"C107"	17	6	NA	0	9.01857142857143	139	233	0	56	NA	39
"20181C111"	2018	"TL39685"	"C"	"C111"	21	8	19.2	0	9.01857142857143	139	233	0	56	NA	35
"20181C117"	2018	"VF63394"	"C"	"C117"	17	11	NA	0	9.01857142857143	139	233	0	56	NA	39
"20181C132"	2018	"D472301"	"C"	"C132"	16	8	NA	1	9.01857142857143	139	233	0	56	NA	40
"20181C133"	2018	"TL37276"	"C"	"C133"	14	8	NA	1	9.01857142857143	139	233	0	56	NA	42
"20181C158"	2018	"TV44800"	"C"	"C158"	19	9	NA	1	9.01857142857143	139	233	0	56	NA	37
"20181C19"	2018	"TS45283"	"C"	"C19"	18	10	NA	1	9.01857142857143	139	233	0	56	NA	38
"20181C26"	2018	"VF63376"	"C"	"C26"	17	10	NA	0	9.01857142857143	139	233	0	56	NA	39
"20181C28"	2018	"TL39672"	"C"	"C28"	19	5	18.3	0	9.01857142857143	139	233	0	56	NA	37
"20181C32"	2018	"VZ29407"	"C"	"C32"	18	8	NA	0	9.01857142857143	139	233	0	56	NA	38
"20181C40"	2018	"VZ30603"	"C"	"C40"	22	6	NA	0	9.01857142857143	139	233	0	56	NA	34
"20181C53"	2018	"TV44267"	"C"	"C53"	21	9	NA	0	9.01857142857143	139	233	0	56	NA	35
"20181C55"	2018	"VZ29733"	"C"	"C55"	16	8	NA	1	9.01857142857143	139	233	0	56	NA	40
"20181C61A"	2018	"TR43100"	"C"	"C61A"	19	8	18.6	0	9.01857142857143	139	233	0	56	NA	37
"20181C62"	2018	"VZ29794"	"C"	"C62"	32	1	NA	1	9.01857142857143	139	233	0	56	NA	24
"20181C9"	2018	"VZ29707"	"C"	"C9"	18	8	NA	0	9.01857142857143	139	233	0	56	NA	38
"20181C9A"	2018	"TV44460"	"C"	"C9A"	22	6	NA	0	9.01857142857143	139	233	0	56	NA	34
"20181CP17"	2018	"TP28400"	"CP"	"CP17"	23	9	NA	1	9.01857142857143	139	233	0	56	NA	33
"20181CP22"	2018	"VZ29260"	"CP"	"CP22"	24	7	18.1	1	9.01857142857143	139	233	0	56	NA	32
"20181CP24"	2018	"VZ30075"	"CP"	"CP24"	26	7	NA	0	9.01857142857143	139	233	0	56	NA	30
"20181CP28"	2018	"TS44655"	"CP"	"CP28"	22	7	17	0	9.01857142857143	139	233	0	56	NA	34
"20181CP31"	2018	"VH21373"	"CP"	"CP31"	29	8	NA	0	9.01857142857143	139	233	0	56	NA	27
"20181CP35"	2018	"TX42206"	"CP"	"CP35"	24	9	16.9	1	9.01857142857143	139	233	0	56	NA	32
"20181CP37"	2018	"VZ29489"	"CP"	"CP37"	31	8	17.1	0	9.01857142857143	139	233	0	56	NA	25
"20181CP5"	2018	"VN85361"	"CP"	"CP5"	23	8	NA	0	9.01857142857143	139	233	0	56	NA	33
"20181CP6"	2018	"TS44654"	"CP"	"CP6"	22	10	18.1	0	9.01857142857143	139	233	0	56	NA	34
"20181EX12A"	2018	"VZ29313"	"EX"	"EX12A"	20	10	NA	1	9.01857142857143	139	233	0	56	NA	36
"20181EX13A"	2018	"VS83939"	"EX"	"EX13A"	20	6	17.5	0	9.01857142857143	139	233	0	56	NA	36
"20181EX14"	2018	"TP27251"	"EX"	"EX14"	19	9	NA	1	9.01857142857143	139	233	0	56	NA	37
"20181EX16"	2018	"TX42460"	"EX"	"EX16"	20	11	NA	1	9.01857142857143	139	233	0	56	NA	36
"20181EX17"	2018	"VZ29522"	"EX"	"EX17"	27	11	17.3	0	9.01857142857143	139	233	0	56	NA	29
"20181EX19A"	2018	"VZ30317"	"EX"	"EX19A"	27	7	NA	0	9.01857142857143	139	233	0	56	NA	29
"20181EX2"	2018	"VZ29347"	"EX"	"EX2"	22	7	NA	0	9.01857142857143	139	233	0	56	NA	34
"20181EX21"	2018	"TV44396"	"EX"	"EX21"	24	8	NA	0	9.01857142857143	139	233	0	56	NA	32
"20181EX32"	2018	"TX42260"	"EX"	"EX32"	26	8	16.7	1	9.01857142857143	139	233	0	56	NA	30
"20181EX37"	2018	"VS83955"	"EX"	"EX37"	24	8	17.5	0	9.01857142857143	139	233	0	56	NA	32
